company_id,oai_identifier,company_name,company_info_1,company_info_2,pdf_page_num,found_year,found_date_modified,register_year,register_date_modified,effect_date_modified,effect_year,item_rank,purpose,city,bs_text,sboard_text,proc_text,capital_text,volume,industry
ef19a027d5,1006345701_190800121,"Roland-Linie Akt.-Ges., Bremen, Obernstr. 44/541.",,,698,1905.0,1905-11-25,1905.0,1905-12-20,,,1.0,Betrieb der Schiffahrt und aller nach dem Ermessen,Bremen,Dampfer Dampfer Anschaff Kto Neubauten Mobil Debit inkl Bankguth Beteilig,Vors Senator J M Gildemeister Stellv Franz Ernst Sch tte,,M 7 000 000 in 7000 Aktien M 1000 von,12,"Dampfschiffahrts-Gesellschaften, Rhedereien etc."
c109d531a6,1006345701_190000041,Sportpark-Kurfürstendamm-Aktiengesellschaft,in Berlin-Charlottenburg.,,1424,1896.0,1896-12-11,,,,,1.0,Errichtung und Betrieb eines Sportplatzes in der Umgegend,Berlin-Charlottenburg,Resteinzahlung auf Aktien Immobilien KHRontorutensilien Kautionen Mobilien u Utensilien Kassa,Rechtsanwalt Martin Henschel General a D R v Baczko Bankier,,M 250 000 in 250 Aktien M 1000 Auf 67,4,Sport-Gesellschaften.
bc0bf53c7b,1006345701_190500092,Internat. Panorama- & Akt.-Ges. zu Düsseldorf.,,,1441,1899.0,1899-07-17,1899.0,1899-08-29,,,1.0,,Düsseldorf,Grundst ck I do II Geb ude Mobil Automaten Rundgem,Vors Justizrat Dr jur H Reinartz Stellv Friedr H llstrung,,M 350 000 in 350 Aktien M 1000 Urspr M,9,Verschiedene Gesellschaften und Nachträge.
ef12b50368,1006345701_191900232,„Baumwollspinnerei und Weberei Lampertsmühle,bDäei Kaiserslautern vorm. G. F. Grohé-Henriché' in Lampertsmühle.,,1042,1887.0,1887-01-10,,,,,1.0,Betrieb einer mechanischen Baumwollspinnerei u. Weberei. Fabrikate: Garne,Kaiserslautern,Fabrik Grundst cke u Geb ude Masch Ger te Wohnh,Vors Alexander B rklin Neustadt a d H Stellv Dr,,M 1 600 000 in 1600 Aktien M 1000 A,23,Textil-Industrie
8766b7f768,1006345701_189900031,"Poppelsdorfer Consum-Verein, Act.-Ges. in Poppelsdorf",bei Bonn.,,1067,,,,,,,,,Poppelsdorf,Utensilien M Kassa M Gespanne M Bau M Debitoren M,,,M 75 000 in 375 Namen Aktien M 200 nach,3,Konsum-Vereine.
f8c920e53f,1006345701_190500091,Bergbau- und Schiffahrts-Act.-Ges. Kannengiesser,"in Mülheim a. d. R., Zweigniederlass. in Ruhrort, Gustavsburg u.",,789,1895.0,1895-11-16,,,1895-01-01,1895.0,1.0,"Erwerb u. Betrieb von Bergwerken, Rhedereibetrieb u. Handel",Mülheim,Zeche Ver Sellerbeck do Roland Schiffe Magazine Geb ude etc,Vors Komm Rat R M ser Dortmund Major a D,W Paul K Hensel Dir A Maassen Mannheim ,M 7 000 000 in 7000 Aktien M 1000 Urspr,9,"Bergwerke, Hütten- und Salinenwesen."
b2908e3ad8,1006345701_190900131,Terrain-Akt.-Ges. München-Nymphenburg in München.,,,618,1906.0,1906-01-24,1906.0,1906-01-24,1906-01-01,1906.0,1.0,"Erwerb, Verwaltung und Verwertung von Hypotheken- und Grundstücken,",München,Grundst cke Hypothekenforder Vorauszahlungen Strassenherst F Debit Baukapital Restkaufgelderhypoth Beteilig,,,M 1 338 000 in 669 Inh Akt M 2000,13,"Bau-Banken, Bau-, Terrain- und Immobilien-Gesellschaften etc."
832a174691,1006345701_189900032,Cuxhavener Gas-Actien-Gesellschaft in Cuxhaven,in Liquidation.,,720,1884.0,1884-08-03,,,,,1.0,"Betrieb eines Gaswerkes, sowie Verwertung der gewonnenen Nebenprodukte.",Cuxhaven,,,,M 270 000 in 400 Aktien M 500 und 70,3,Gas-Gesellschaften.
5097b7b41c,1006345701_191800221,Coblenzer Hof Akt.-Ges. in Coblenz.,,"(Firma bis 25./10. 1915: Akt.-Ges. für Grundbesitz, Wohnhausbauten und Grand",2129,1911.0,1911-10-25,1911.0,1911-11-10,,,1.0,Herstell. von Wohn- u. Geschäftshäusern u. eines Hotelneubaues,Coblenz,Grundst ck Geb ude Inventar Masch vorausbez Pr mien Kassa,Vors Bank Dir Konsul Streffer C ln Rechtsanw Dr Flindt,,M 820 000 in 820 Aktien M 1000 Hypotheken M,22,Hotels und Restaurants.
fe8a1e35af,1006345701_190600101,Oberbayerische A.-G. für Kohlenbergbau in Miesbach.,,,807,1870.0,1870-09-13,,,,,1.0,Ausbeutung von Gruben durch bergmänn. Abbau der vorhand.,Miesbach,Debit Bankguth Hypoth Kaut Effekten Wertp Kassa Rimessen R F,Vors Max von Klenze M nchen Stellv Gustav Ritter von,Karl Zaruba Alois St Stinglwagner ,M 4 800 000 in 8000 Aktien M 600 1897,10,"Bergwerke, Hütten- und Salinenwesen."
2e4b67268f,1006345701_190400082,Deutsche Tiefbohr-Aktiengesellschaft in Nordhausen a. H.,,,302,1899.0,1899-01-10,1899.0,1899-06-16,,,1.0,Ausführung von Bohrungen einschl. Schachtbohrungen u. Schachtabteufungen für,Nordhausen,Grundbesitz Geb ude Eisenbahnanschluss Heiz u elektr Anlagen Fabrikwerkzeuge u,,,M 1 050 000 in 1050 M 1000 Urspr M,8,"Bergwerke, Hütten- und Salinenwesen."
7ecb58e1d1,1006345701_191900231,"Gewerkschaft Kaisergrube in Gersdorf, Bez. Chemnitz.",(Bis 1908 Akt.-Ges. unter Firma: Steinkohlenbauverein Kaisergrube.),,2538,1871.0,1871-07-21,,,,,1.0,,Chemnitz,,,,,23,Gewerkschaften.
b8c0b67368,1006345701_191800221,"Hansa- und Brandenburgische Flugzeugwerke, Akt.-Ges.","in Brandenburg a. H., Hamburg, Berlin (Rummelsburg). Ges. unter obiger","(.Firma bis 12./7. 1915: Deutsche Aero-Ges., Akt.-Ges. in Berlin, dann",1269,1914.0,1914-06-23,1915.0,1915-03-08,,,1.0,Herstellung u. Vertrieb aller Arten von Luftfahrzeugen sowie,Brand,Geb ude Masch Werkzeuge Mobil u Utensil Heizungs u elektr,Vors Komm Rat Max von Wassermann Stellv Bankier Carl Hagen,,M 1 500 000 in 1500 Inh Aktien M 1000,22,"Maschinen- und Armaturen-Fabriken, Eisengiessereien etc."
94856b3dae,1006345701_191800221,"Colmarer Verlagsanstalt, Akt.-Ges. in Liqu. in Colmar.",,,1999,1908.0,1908-11-26,1909.0,1909-01-19,,,1.0,,Colmar,,Vors Rentner Emil Keller Stellv Rentamtmann Joh Bapt Haemmerle Kaufm,,M 80 000 in 160 Nam Aktien M 500 3,22,Polygraphische Gewerbe.
d178f96189,1006345701_189900032,Dessauer Actienbrauerei Zum Feldschlösschen“,in Dessau i. Anhalt.,,971,1894.0,1894-08-03,,,,,1.0,Fortbetrieb der Brauerei von Fr. Robitzsch und Max,Dessau,Grundst ckskonto M Geb ude M Maschinen M Lagerf sser,,,M 1 300 000 in 1300 Aktien M 1000 nach,3,Brauereien.
15ab7017e4,1006345701_190100052,"Hof-Bierbrauerei Hanau, Act.-Ges. vorm. Gg. Koch",in Hanan a. M. mit Zweigniederlassung in Wächtersbach.,,1239,1890.0,1890-09-23,,,,,1.0,Weiterbetrieb der Georg Koch'schen Bierbrauerei u. Malzfabrik. Die,Hanau,Brauereianwesen Malzfabrik Verwaltungsgeb ude Wirtschaftsh user Maschinen Lager u Transportf,,,M 800 000 in 800 Aktien Nr 1 800 M,5,Brauereien.
69fb912fd7,1006345701_191100151,Stein- und Marmor-Sägerei Schachenmühle in Liqu.,in Strassburg-Neudorf i. Els. mit Zweigniederlassung in Oos.,,1285,1890.0,1890-07-01,,,,,1.0,,Liqu,,,,Urspr M 250 000 in 250 Aktien M 1000 Die,15,Industrie der Steine und Erden.
639100496f,1006345701_190000042,Stettiner Kerzen- und Seifen-Fabrik in Stettin.,,,827,1878.0,1878-08-03,,,,,1.0,"Fabrikation von und Handel mit allen Sorten Stearinkerzen,",Stettin,Grundst ckskto Geb ude Maschinen Pferde u Wagen Utensilien Debitoren,,,M 450 000 in 900 Aktien M 500 ,4,Chemische Industrie und verwandte Geschäftszweige.
3832ae0f9e,1006345701_190200061,Germania Linoleum-Werke A.-G. in Bietigheim.,,,1648,1899.0,1899-04-25,,,,,1.0,"Errichtung einer Linoleumfabrik in Bietigheim, Fabrikation und Vertrieb",Bietigheim,Fabrikanlage Grunderwerb Baukosten Maschinen Ger te Roh u Hilfsstoffe Bankguthaben,Mich Barker Nairn Oskar Elsas John Nairn Mich Nairn Kirkcaldy,,M 2 400 000 in 2400 Aktien Nr 1 2400,6,"Gummiwaren-Industrie, Linoleum-Fabriken."
6c2d4e6d50,1006345701_191300172,"Strassburger Obstwein- u. Sektkellerei, Akt.-Ges. in Liqu.",in Strassburg i. E.-Kronenburg.,,1592,1910.0,1910-08-20,1910.0,1910-10-05,,,1.0,Betrieb eines Geschäfts in Obstwein sowie die Vornahme,Liqu,Kassa Debit Masch u Einricht Vorr te Verlust Passiva A,Vors Jean Kehren Roger Bucher Moritz Odenheimer Strassburg ,,M 100 000 in 100 Aktien M 1000 begeben zu,17,Verschiedene Nahrungs- und Genussmittel-Industrien.
078eafdd3f,1006345701_191100151,Lothringer Pflugfabrik Hamant & Cie.,"Kommandit-Ges. auf Aktien in Rodalben, Post Bermeringen.",,1094,1909.0,1909-06-22,1909.0,1909-06-24,1909-07-01,1909.0,1.0,"Konstruktion, Ankauf, Verkauf, Ausprobierung u. Ausbesserung von landwirtschaftl.",Rodalben,Grundst cke Geb ude Masch Beleuchtung Fuhrpark Werkzeuge u Utensil,Vors Bankier Eugen Schweitzer Joh Guerber M rchingen Prof Ferd,Ben Hamant Carl Hamant ,M 32 000 in 32 Nam Aktien M 1000 eingez,15,Metall-Industrie.
4b097c3583,1006345701_190400081,Aktiengesellschaft für Maschinenbau vorm. Butz & Leit,,,922,1901.0,1901-05-10,1901.0,1901-06-19,,,1.0,Erwerbung der von Johs. Forrer in Mannheim-Neckarau für,,Grundst ck Geb ude Anschlussgele Masch u Einrichtung Utensil Modelle,Mind Johs Forrer Aug Imhof Dir Emil Melchers Civil Ing,,M 500 000 in 500 Aktien M 1000 Zur Deckung,8,"Maschinen- und Armaturen-Fabriken, Eisengiessereien etc."
e51b8992ee,1006345701_190200062,Malzfabrik Gengenbach in Gengenbach i. B.,,,1521,1889.0,1889-08-03,,,,,1.0,Malzfabrikation. Absatz ca. 40 000 Ctr. Malz.,Gengenbach,,Vors E Oreans Gengenbach Frau Carl Sohler J J Castell,,M 500 000 in 500 Nam Aktien M 1000 Urspr,6,Mälzereien.
98998a6dfa,1006345701_190000042,Bayrisches Brauhaus Pforzheim (A.-G.) in Pforzheim.,,,352,1889.0,1889-10-01,,,,,1.0,Bierbrauereibetrieb. Neu erbaut wurden 1898/99 eine Maschinen- und,Pforzheim,Immobilien I Immobilien II Wirtschaftsh user Maschinen u K hlanlage,Vors Cl Veltman Ad Majer Chr Ungerer Pforzheim Wilh St,,M 1 250 000 in 1250 Aktien Nr 1 1250,4,Brauereien.
fd9a9b93fb,1006345701_190100051,Badische Handelsbank in Liquid. in Karlsruhe.,,,256,1892.0,1892-10-24,,,,,1.0,"Betrieb von Bank-, Kommissions-, Handels- und Industriegeschäften jeder",Karlsruhe,Effekten Guthaben bei Weil Benjamin diverse Debitoren Passiva R F,Vors Graf W Douglas P Hoffmann E Hirsch G Kuentzle,,M 1 500 000 in 1500 Aktien M 1000 Einzahlung,5,Kredit-Banken und andere Geld-Institute.
a0e889dfec,1006345701_191200161,Symphonionfabrik Akt.-Ges.,"in Leipzig-Gohlis, Schkeuditzerstrasse Nr. 13–17.",,1433,1889.0,1889-03-30,,,,,1.0,"Herstellung von mechan. Musikwerken, sogen. Symphonions, Sprechapparaten u.",Leipzig-Gohlis,Areal Geb ude Brunnen Anlage Patente Masch Werkzeuge Originalnoten u,Mind Vors Paul Augustin Stellv Dr Walter Giesecke Caes Sonnenkalb,,M 800 000 in 418 abgest Aktien u 382 neuen,16,Musikwerke- und Musik-Instrumenten-Fabriken etc.
0a1d6fc2b6,1006345701_191200161,"Schwarzschild & Sulzberger Akt.-Ges. in Hamburg,",bei den Mühren 91.,,2052,1909.0,1909-04-01,1909.0,1909-05-13,,,1.0,Vertrieb der von der Schwarzschild & Sulzberger Co.,Hamburg,Kassa Mobil Debit Vorsch sse auf Waren Passiva A K,Vors Max Jos Sulzberger Stellv Dr Nathan Sulzberger Nathan Grabenheimer,Karl de Grooh Rotterdam Friedr Nickisch v Rosenecgk Otto Corell,M 1 000 000 in 1000 Aktien M 1000 eingez,16,"Handlungs- und Warenhäuser, Einkaufsgesellschaften, Automaten etc."
659c7e4254,1006345701_191200162,"Isaria-Zählerwerke Akt.-Ges. in München 25, Hoffmannstr. 5 1.",,,977,1909.0,1909-07-26,1909.0,1909-07-31,1909-04-01,1909.0,1.0,"Herstellung von Elektrizitätszählern, Gasmessern u. -Automaten, ElektroKleinmotoren u.",Hof,Aktiva Immobil Mobil Inventar Patente Debit Beteilig an fremden Unternehm,Vors Rechtsanw Dr jur Ed Bloch I Stellv Komm Rat,E A Gutsel Herm Lesser Max Fichter Heinr Tolle Lothar,Bis 1911 M 2 200 000 in 2200 Aktien M,16,"Elektrotechnische Fabriken, Elektrizitätswerke und Hilfsgeschäfte."
958c90eeff,1006345701_191000142,"Emscherhütte, Eisengiesserei und Maschinenfabrik,",vormals Heinr. Horlohe in Duisburg-Ruhrort.,,704,1900.0,1900-04-27,1900.0,1900-06-25,1899-07-01,1899.0,1.0,"Eisengiesserei u. Maschinenfabrik, Herstellung u. Verkauf von rohen",Ems,Grundst cke Geb ude Masch Utensil u kleinere Werkzeuge Warenvorr,Vors Fabrik Dir Alfred Michler Duisburg Dr med Max Greifenhagen,,M 615 000 in 615 Aktien M 1000 Urspr M,14,"Maschinen- und Armaturen-Fabriken, Eisengiessereien etc."
251e8741e8,1006345701_190900131,"Gebrüder Fahr, Akt.-Ges. in Pirmasens.",,,1535,1905.0,1905-11-23,1905.0,1905-11-28,1905-01-01,1905.0,1.0,Piweck: Übernahme und Betrieb der seither unter der,Pirmasens,Waren Wechsel Kassa u Effekten H user L ndereien Fabrikgeb,Vors Bank Dir Konsul Dr jur Rich Brosien Mannheim Stellv,,,13,Leder-Fabriken.
dbc808ba34,1006345701_190200061,Schuberts Bierbrauerei & Malzfabrik A.-G.,in Siemau-Coburg.,,1850,1898.0,1898-08-03,,,,,1.0,,Siemau-Coburg,Grundst ck Geb ude Maschinen Transport u Lagerf sser Pferde,Rechtsanwalt Ruprecht Kaufmann Franz Frommann Aug Schubert ,,M 300 000 in 300 Aktien Nr 1 300 M,6,Brauereien.
d0f6dbc1e9,1006345701_191800221,A. E. G.schnellbahn Akt. 6633 in Berlin.,,,2306,1914.0,1914-02-17,1914.0,1914-02-27,,,1.0,,Berlin,Baukto Zuschuss f r Bauzinsen Konzess Kaut Grunderwerb Debit Effekten,Vors Pr s Dr Walther Rathenau Stellv Prof Dr Georg,,M 42 500 000 eingeteilt in 22500 Vorz Aktien M,22,"Elektrische Strassenbahnen, Klein- und Pferdebahnen etc."
8ed7a54629,1006345701_189900031,Vereinigungen ete. Aachener Actien-Gesellschaft für Arbeiterwohl in Aachen.,,,1077,,,,,,,,,Aachen,Immobilien M Mobilien M Viehkonto M Bau d Kapelle M,,,M 12 000 Gesch ftsjahr Kalenderjahr Gen Vers Im I,3,"Gemeinnützige und Wohltätigkeits-Anstalten, Christliche Vereinigungen etc."
392b1bda7e,1006345701_191400181,"Chemische Fabrik Dorfstadt, Akt.-Ges., Dorfstadt (Vogtland).",,,1819,1910.0,1910-09-17,1911.0,1911-03-16,1910-10-01,1910.0,1.0,Herstellung von raffiniertem Teeröl u. seinen Nebenprodukten aus,,Kto der Aktion re Geheimverfahren Grundst cke Geb ude Masch,Vors Bankdir Hugo Lange Falkenstein Stellv Fabrikbes Alex Wilisch Schneeberg,,M 1 250 000 in 850 Aktien A eingezahlt 50,18,Chemische Industrie und verwandte Geschäftszweige.
468630b312,1006345701_189900032,Brennerei Tornesch in Tornesch.,,,1195,,,,,,,1.0,,Tornesch,Geschuldete Einzahlungen der Aktion re M Kohlen M Getreide M,Vors C Hinrichsen Stellv J Friedl nder Rich Cohn Dr,,M 200 000 in 200 Namen Aktien M 1000 mit,3,"Sprit- und Presshefen-Fabriken, Branntwein-Brennereien."
33e45cc61c,1006345701_190400082,Bürgerliches Brauhaus Akt.-Ges. vorm. Gebr. Werth,in Duisburg.,,1184,1901.0,1901-07-01,1901.0,1901-07-25,,,1.0,,Duisburg,Grundst ck Geb ude Masch u Utensil elektr Anlage Fastagen,,,M 330 000 in 330 Aktien M 1000 Hypotheken M,8,Brauereien.
f41e62a19b,1006345701_191200162,Ungemach Akt.-Ges.,"in Strassburg i. Els., Weissenburgerstr. 19. mit Zweigniederlassungen in Schiltigheim,",Elsässische Conservenfabrik und Importgesellschaft,1513,1888.0,1888-03-21,,,,,1.0,"Fabrikation, An- und Verkauf von Nahrungs- und Genussmitteln,",Strassburg,Aktiva Waren Kassa Wechsel Debit Immobil u Bauten Material u,Vors Geh Komm Rat J Schaller L Stromeyer Lauth Ernst,,M 2 000 000 in 1800 St Aktien Nr 1,16,Verschiedene Nahrungs- und Genussmittel-Industrien.
cc42b60294,1006345701_191500192,Herm. Franken Akt.-Ges. in Gelsenkirchen-Schalke.,,,651,1912.0,1912-09-11,1912.0,1912-09-27,1912-04-01,1912.0,1.0,"Herstellung u. Vertrieb von rohen, lackierten, verzinkten u.",Gelsenkirchen-Schalke,Immobil u Mobil Kaut Effekten Wechsel Kassa Avale Debit Material,Vors Herm Franken sen Gelsenkirchen Dr med Ewald Spelsberg Sterkrade,Ing Jul Franken Oskar F rster Fr Bertelmann E Buchm,M 1 100 000 in 1100 Aktien M 1000 bernommen,19,Metall-Industrie.
e6b12ba908,1006345701_190300071,„Dynamit-Act.-Ges. vorm. Alfred Nobel & Co. Hamburg-,"in Hamburg, Nobelshof.",,1651,1876.0,1876-06-25,,,,,1.0,Fabrikation und Vertrieb von Spreng- und Schiessmitteln jeder,Hamburg,Geb ude Fabriken Magazine L ndereien etc Gesch ftshaus Nobelshof,Vors Max A Philipp Stellv Dr J Scharlach Ad Woermann,J Neale E H Paar Ph Here us E Hertel,M 9 000 000 in 10 000 Aktien M 500,7,Chemische Industrie und verwandte Geschäftszweige.
bc69450a36,1006345701_190000041,"Rheinisch-Westfälischer Lloyd.,",Transport-Versicherungs-Actien- Gesellschaft in M.-Gladbach.,,480,1867.0,1867-06-01,,,,,1.0,"Versicherung von Personen, Fahrzeugen, Gütern und Valoren gegen",M,Solawechsel Kassa u Wechsel Immobilien Effekten Ausst nde bei Bankiers,Vors Komm Rat Rob Boeker Stellv Komm Rat Carl Schm,,M 6 000 000 begeben mit M 5 001 000,4,Versicherungs-Gesellschaften aller Branchen.
4864154236,1006345701_189900032,"Gesellschaft Nap. Koechlin & Co.,",,Letzte Statutenänderung vom 21. September 1897.,566,1884.0,1884-08-03,,,,,1.0,Betrieb einer Baumwollspinnerei in der sogenannten Grossmühle an,,Immobilien Mobilien M Waren Vorr te M Kassa M Wechsel,Vors Komm Rat W Decker Mittweida Stellv Komm Rat J,C Thoma II Todtnau F Pezold ,M 1 500 000 in 500 Aktien M 2000 und,3,Textil-Industrie.
1837b9578e,1006345701_190200062,Mülhauser Baumwollgesellschaft,vorm. Schlumberger fils & Cie. in Mülhausen i. Els. (Société,,805,1892.0,1892-10-05,,,,,1.0,"Betrieb von Baumwollfabrikation, mechanischer Spinnerei u. Weberei. Die",Mülhausen,Immobilien Waren Materialien Kassa Wechsel Effekten Bankguthaben Warendebitoren Kontokorrent Debitoren,Adolf Schlumberger Jul Schwartz Ernst Siegfried Louis Schwartz Ed Peter,,M 4 000 000 in abgestempelten 800 Nam Aktien M,6,Textil-Industrie.
716bc7abff,1006345701_189900032,„Deutsches Volksblatt“,A.-G. für Verlag und Druckerei in Stuttgart mit Filiale in,,689,1876.0,1876-08-03,,,,,1.0,"Betrieb von Buchdruckereien, Stereotypie, Buchbinderei verbunden mit Verlagsgeschäft.",Stuttgart,,,,M 150 000 in 1000 Namen Aktien M 150 worauf,3,Polygraphische Gewerbe.
75894490a7,1006345701_190100051,Süddeutsche Kabelwerke A.-G. in,,,1282,1898.0,1898-05-09,,,,,1.0,"Herstellung von elektrischen Kabeln, sowie Handel mit allen",,R ckst nd Einzahlungen auf A K Kassa Wechsel Avale,Mind Vors Komm Rat Gen Dir Carl Eswein Ludwigshafen a,,M 2 000 000 in 2000 Aktien Nr 1 2000,5,"Elektrotechnische Fabriken, Elektrizitätswerke und Hilfsgeschäfte."
b8cdb4f538,1006345701_189900032,"Grimme, Natalis & Co.,",,,361,1871.0,1871-11-04,,,,,1.0,Fabrikation von Nähmaschinen und sonstigen zu gewerblichem und,,Kassa M Wechsel M Grundst cke u Geb ude M,M J del F Lankau Joh Selwig Alb Lemmer ,,M 969 300 in 3231 Namen Aktien M 300 und,3,"Maschinen- und Armaturen-Fabriken, Eisengiessereien etc."
7c118c147f,1006345701_190900132,Metall-Zieherei Akt.-Ges. in Cöln-Khrenfeld.,,,605,1906.0,1906-11-29,1906.0,1906-12-04,,,1.0,Erwerb u. Weiterbetrieb der von der Firma Eugen,Cöln-Khrenfeld,Aktiva Grundst ck Geb ude Masch R Werkzeug Fuhrwerk Patente,Vors Jul Funcke Hagen i W Stellv Heinr Stradtmann Haspe,,M 502 000 in 400 abgest St Aktien u 102,13,Metall-Industrie.
68dee82e05,1006345701_190900132,"Ziegel-Transport-Akt.-Ges. in Berlin NW., Roonstr. 1.",,,336,1906.0,1906-09-01,1906.0,1906-09-14,1906-06-01,1906.0,1.0,a) Beförderung aller Arten Massenfrachtgüter auf Binnengewässern mittelst,Berlin,,Vors Herm Harkort Stellv Dir Adolph M ller Dir Friedrich,,M 2 500 000 in 2500 Aktien M 1000 Urspr,13,Verkehrs- und Transport-Gesellschaften.
1d7ff4cdf5,1006345701_189900032,Papier- und Zellstoff-Fabriken Unterkochen-Wolfach,Aktien-Gesellschaft in Unterkochen mit Zweigniederlassung in Wolfach i. B.,,665,1883.0,1883-05-01,,,,,1.0,"Fabrikation von Papier, Zellstoff etc. Vertrieb der Fabrikate.",Unterkochen,Immobilien M Gel nde M Maschinen u Einrichtung M Geleise,,Theod Engelhaaf Carl B hringer Carl Richter ,M 1 200 000 in 1200 Aktien M 1000 Urspr,3,Papier-Industrie.
7899c26cfc,1006345701_189900031,Aktien- Gesellschaft Lokalbahn Gotteszell-Viechtach,in Viechtach in Niederbayern.,,1159,1889.0,1889-08-03,,,,,1.0,"Betrieb einer Lokalbahn zwischen obengenannten Orren; Bahnlänge 24,97",Viechtach,Bahnanlage u Betriebsmittel M Aktion rekonto M Effekten M Debitoren,,,M 800 000 in 600 Inhaber Aktien I Kl M,3,Nachträge [aller Branchen]
bfd6cd85c0,1006345701_190800121,"Kaiser-Keller Akt.-Ges. in Berlin, W. 8 Taubenstr. 40.",,,1593,,,1905.0,1905-05-25,1905-01-01,1905.0,1.0,Erwerb und Verwaltung der Grundstücke in Berlin: Friedrichstrasse,Berlin,Grundst cke Geb ude Inventar u Mobiliar Silberzeug W sche,Vors Carl Wegeler Coblenz Stellv Hch B mers Bremen Bank,,M 2 750 000 in 2750 Aktien M 1000 Hypotheken,12,Hotels und Restaurants.
b926feea01,1006345701_191600201,Kraftwerk Zukunft Akt.-Ges. in Weisweiler bei Eschweiler.,,,2451,1913.0,1913-05-08,1913.0,1913-05-26,,,1.0,"Gewerbsmässige Erzeugung u. Ausnutzung elektr. Stromes jeder Art,",Eschweiler,Grundst cke Eisenbahnanschluss Betriebsgeb ude Kesselanlage Masch Anlage Wasserversorg Leitungsnetz,Vors Bank Dir Dr jur Otto Strack Stellv Bergha uptmann,,M 2 000 000 in 2000 Aktien M 1000 bernommen,20,"Elektrotechnische Fabriken, Elektrizitätswerke und Hilfsgeschäfte."
01077b1f46,1006345701_190200062,Gebrüder Zschille Tuchfabrik,Aktiengesellschaft in Grossenhain.,,782,1899.0,1899-09-18,,,,,1.0,Übernahme und Fortbetrieb der der Firma Gebr. Zschille,Grossenhain,,,Friedr Th Meischner Paul Herm Heimbach Zahlstelle Gesellschaftskasse,M 1 100 000 in 1100 Aktien Nr 1 1100,6,Textil-Industrie.
2bce731fbf,1006345701_190600101,Trierer Bank in Trier. (Aufgelöst.),,,308,1885.0,1885-01-10,,,,,1.0,,Trier,,,,M 2 000 000 in 2000 Aktien M 1000 A,10,Kredit-Banken und andere Geld-Institute.
f19cab7aa4,1006345701_190300072,"I., Seifen-, Wachs- und Leim-Fabriken. Oelfabrik Grossgerau-Bremen in Bremen",mit Zweigniederlassung in Gross-Gerau.,,813,1882.0,1882-10-11,,,,,1.0,Herstellung u. Verwertung von Ölen und mit der,Bremen,Aktiva Grundst cke Immobil Masch Geleise Betriebsmaterial Waren Assekuranz Wechsel,Vors L Leisewitz Stellv Dir A Korff Dir J F,,M 2 000 000 in 2000 Aktien M 1000 Urspr,7,Chemische Industrie und verwandte Geschäftszweige.
4b82cd03fb,1006345701_191400181,"„OÖcean- Versicherungs-Akt.-Ges. in Hamburg,",Ferdinandsstrasse 36.,,818,1905.0,1905-10-14,1905.0,1905-10-27,,,1.0,Versicherung gegen die Transportgefahren zu Wasser und zu,Hamburg,Verpflicht der Aktion re Effekten Bank u Kassa Hypoth verzinsl,Vors Dr Harald Poelchau Hamburg Stellv Paul Barckhan Bremen Geh,Heinr A Wolfes ,M 1 000 000 in 1000 Nam Aktien Interims Scheine,18,Versicherungs-Gesellschaften aller Branchen.
5ff4343dc5,1006345701_190000042,"Zuckerfabrik zu Radegast, Anhalt.",,,1060,1865.0,1865-08-03,,,,,1.0,"Fabrikation von Rohzucker, Betrieb von Landwirtschaft. Kontingent: 82",Radegast,Grundbesitz u Geb ude Maschinen u Apparate Mobiliar Kassa Vorr,,,M 270 000 in 120 Aktien M 2250 nach Herabsetzung,4,Verschiedene Nahrungs- und Genussmittel-Industrien.
8b79668260,1006345701_190500091,"Hotels und Restaurants. Kaiserhof, Actien-Gesellschaft in Altona a. Elbe.",,,1364,1901.0,1901-01-15,1901.0,1901-03-01,,,1.0,"Erricht., Ausrüst. u. Betrieb (event. durch Verpacht.) eines",Altona,Geb ude Grundst ck Inventar W sche Kassa u Bankguth,,,M 390 000 in 390 Aktien M 1000 Hypotheken M,9,Hotels und Restaurants.
b450ff0488,1006345701_191300171,Sulfit-Cellulose-Fabrik Tillgner & Co. Akt.-Ges.,in Charlottenburg. Zweigniederlassung in Ziegenhals.,,1867,1910.0,1910-02-07,1910.0,1910-06-08,1910-01-01,1910.0,1.0,Erwerb u. Fortbetrieb des unter der Firma Sulfit-Cellulose-Fabrik,Charlottenburg,,Vors Salo Cassirer Stellv Eduard Cassirer Charlottenburg Martin Cassirer Breslau,,M 1 500 000 in 1500 Aktien M 1000 begeben,17,"Papier-, Pappen- und Cellulose-Fabriken."
baa84417e3,1006345701_189900032,"Demminer Zuckerfabrik in Demmin, Pommern.",,,794,1883.0,1883-08-03,,,,,1.0,Fabrikation und Verkauf von Rohzucker und Melassefutter. Rohzucker-Produktion,Demmin,Aktiva Grundst ck M Wiesen M Fabrik ,Vors von Schwerin Stellv Schmidt A Wernicke Drascher Stadtrat Gesellius,,M 750 000 in 1200 Stammaktien Lit A M 500,3,Zucker-Fabriken und Zucker-Raffinerien.
